DAY,MAX_T,MIN_T,HUM,SMOKE
jy-23,34.2203685,26.79277025,73.13843075,38.35
jy-24,34.15655277,26.77229813,73.38889181,38.5
jy-25,34.09743442,26.75303303,73.60783224,39.61
jy-26,34.04301344,26.73497495,73.79525206,61.79
jy-27,33.99328984,26.7181239,73.95115126,43.22
jy-28,33.94826363,26.70247986,74.07552984,33.41
jy-29,33.90793479,26.68804285,74.1683878,36.9
jy-30,33.87230333,26.67481286,74.22972514,36.36
jy-31,33.84101436,26.66255338,74.26170178,32.64
au-1,33.81193859,26.64984533,74.27727722,38.23
au-2,33.78472112,26.63645222,74.2786114,39.86
au-3,33.75936196,26.62237403,74.26570431,72.74
au-4,33.73586111,26.60761076,74.23855594,43.2
au-5,33.71421856,26.59216243,74.1971663,63.2
au-6,33.69443433,26.57602902,74.1415354,64.73
au-7,33.6765084,26.55921053,74.07166322,65.28
au-8,33.66044077,26.54170697,73.98754976,67.86
au-9,33.64623145,26.52351834,73.88919504,52.4
au-10,33.63388044,26.50464463,73.77659905,33.33
au-11,33.62338774,26.48508585,73.64976178,29.52
au-12,33.61475335,26.464842,73.50868324,15.53
au-13,33.60797726,26.44391307,73.35336343,57.51
au-14,33.60305947,26.42229907,73.18380235,50.24
au-15,33.6,26.4,73,61.77
au-16,33.59879883,26.37701585,72.80195638,46.93
au-17,33.59945597,26.35334663,72.58967148,43.01
au-18,33.60197142,26.32899234,72.36314531,42.06
au-19,33.60634517,26.30395297,72.12237788,44.94
au-20,33.61257723,26.27822852,71.86736917,29.58
au-21,33.6206676,26.25181901,71.59811919,32.15
au-22,33.63061628,26.22472442,71.31462793,36.33
au-23,33.64242326,26.19694475,71.01689541,24.46
au-24,33.65608855,26.16848002,70.70492161,16.44650864
au-25,33.67161214,26.13933021,70.37870655,27.08
au-26,33.68899405,26.10949532,70.03825021,59.29
au-27,33.70823426,26.07897536,69.6835526,65.32
au-28,33.72933278,26.04777033,69.31461372,47.39
au-29,33.7522896,26.01588023,68.93143357,43.88
au-30,33.77710473,25.98330505,68.53401214,28.35
au-31,33.80333397,25.94945277,68.12418248,3.59
se-1,33.82831211,25.91077128,67.71294276,3.04
se-2,33.85159496,25.86666854,67.30212603,19.14
se-3,33.87318251,25.81714457,66.89173229,69.12
se-4,33.89307476,25.76219935,66.48176152,76.41
se-5,33.91127172,25.70183289,66.07221374,102.49
se-6,33.92777338,25.63604519,65.66308895,127.94
se-7,33.94257975,25.56483624,65.25438713,87.18
se-8,33.95569082,25.48820606,64.8461083,99.73
se-9,33.96710659,25.40615463,64.43825245,84.15
se-10,33.97682706,25.31868196,64.03081958,92.12
se-11,33.98485224,25.22578805,63.6238097,94.02
se-12,33.99118213,25.1274729,63.2172228,150.27
se-13,33.99581671,25.02373651,62.81105888,118.91
se-14,33.99875601,24.91457888,62.40531795,91.41
se-15,34,24.8,62,95.9
se-16,33.9995487,24.67999988,61.59510503,137.87
se-17,33.9974021,24.55457852,61.19063305,90.71
se-18,33.99356021,24.42373592,60.78658405,108.68
se-19,33.98802302,24.28747208,60.38295803,98.79
se-20,33.98079053,24.145787,59.97975499,145.75
se-21,33.97186275,23.99868067,59.57697494,179.43
se-22,33.96123967,23.84615311,59.17461787,170.52
se-23,33.94892129,23.6882043,58.77268378,203.4
se-24,33.93490762,23.52483425,58.37117268,92.71
se-25,33.91919865,23.35604296,57.97008456,64.66
se-26,33.90179439,23.18183043,57.56941942,78.14
se-27,33.88269483,23.00219666,57.16917726,100.17
se-28,33.86189997,22.81714164,56.76935809,147.35
se-29,33.83940982,22.62666538,56.3699619,206.89
se-30,33.81522437,22.43076788,55.9709887,114.84
oc-1,33.78779248,22.23193023,55.58116226,89.64
oc-2,33.75556301,22.03263349,55.20920637,51.72
oc-3,33.71853596,21.83287768,54.85512104,54.59
oc-4,33.67671133,21.6326628,54.51890625,46.5
oc-5,33.63008911,21.43198883,54.20056202,79.63236861
oc-6,33.57866932,21.23085579,53.90008834,122.54
oc-7,33.52245194,21.02926368,53.6174852,147.18
oc-8,33.46143698,20.82721249,53.35275262,214.67
oc-9,33.39562444,20.62470222,53.1058906,207.13
oc-10,33.32501432,20.42173287,52.87689912,191.01
oc-11,33.24960662,20.21830445,52.66577819,192.35
oc-12,33.16940134,20.01441695,52.47252782,127.64
oc-13,33.08439847,19.81007038,52.29714799,33.02
oc-14,32.99459803,19.60526473,52.13963872,27.29
oc-15,32.9,19.4,52,41.43
oc-16,32.80060439,19.1942762,51.87823183,30.16
oc-17,32.6964112,18.98809332,51.77433421,29.42
oc-18,32.58742043,18.78145136,51.68830714,20.87
oc-19,32.47363208,18.57435033,51.62015063,35.08
oc-20,32.35504614,18.36679022,51.56986466,40.23
oc-21,32.23166263,18.15877103,51.53744925,54.25
